id_show	episode	speaker	gender	spk_class	wc	mistakes	WER
18	BFMTV_PlaneteShowbiz_2011_10_18_065040	Pascale_DE_LA_TOUR_DU_PIN	femme	4	10	7	0.7
18	BFMTV_PlaneteShowbiz_2011_10_18_065040	Philippe_DUFREIGNE	homme	4	167	40	0.24
18	BFMTV_PlaneteShowbiz_2011_10_18_065040	Isabelle_DE_TRUCHIS_DE_VARENNES	femme	1	49	12	0.24
18	BFMTV_PlaneteShowbiz_2011_10_18_065040	Arnaud_LAGARDERE	homme	1	33	6	0.18
18	BFMTV_PlaneteShowbiz_2011_10_20_065040	Christophe_DELAY	homme	4	26	14	0.54
18	BFMTV_PlaneteShowbiz_2011_10_20_065040	Pascale_DE_LA_TOUR_DU_PIN	femme	4	11	10	0.91
18	BFMTV_PlaneteShowbiz_2011_10_20_065040	Philippe_DUFREIGNE	homme	4	210	49	0.23
18	BFMTV_PlaneteShowbiz_2011_10_20_065040	unk_1171	femme	4	10	8	0.8
18	BFMTV_PlaneteShowbiz_2011_10_20_065040	Philippe_CHATEL	homme	1	51	24	0.47
18	BFMTV_PlaneteShowbiz_2011_10_20_065040	Karim_FALL	homme	1	32	8	0.25
18	BFMTV_PlaneteShowbiz_2011_10_21_075000	Pascale_DE_LA_TOUR_DU_PIN	femme	4	41	21	0.51
18	BFMTV_PlaneteShowbiz_2011_10_21_075000	Philippe_DUFREIGNE	homme	4	188	29	0.15
18	BFMTV_PlaneteShowbiz_2011_10_21_075000	unk_1171	homme	4	97	29	0.3
18	BFMTV_PlaneteShowbiz_2011_10_21_075000	unk_1176	homme	4	3	3	1.0
18	BFMTV_PlaneteShowbiz_2011_10_21_075000	David_KRUGER	homme	1	3	4	1.33
18	BFMTV_PlaneteShowbiz_2011_10_21_075000	unk_1179	homme	4	33	2	0.06
18	BFMTV_PlaneteShowbiz_2011_10_24_065040	Pascale_DE_LA_TOUR_DU_PIN	femme	4	51	37	0.73
18	BFMTV_PlaneteShowbiz_2011_10_24_065040	Philippe_DUFREIGNE	homme	4	183	45	0.25
18	BFMTV_PlaneteShowbiz_2011_10_24_065040	unk_1171	homme	4	43	11	0.26
18	BFMTV_PlaneteShowbiz_2011_10_24_065040	Gad_ELMALEH	homme	1	70	28	0.4
18	BFMTV_PlaneteShowbiz_2011_10_24_065040	unk_1177	femme	4	9	2	0.22
18	BFMTV_PlaneteShowbiz_2011_10_26_075000	Pascale_DE_LA_TOUR_DU_PIN	femme	4	36	30	0.83
18	BFMTV_PlaneteShowbiz_2011_10_26_075000	Philippe_DUFREIGNE	homme	4	158	45	0.28
18	BFMTV_PlaneteShowbiz_2011_10_26_075000	unk_1171	homme	4	19	11	0.58
18	BFMTV_PlaneteShowbiz_2011_10_26_075000	unk_1177	homme	1	40	5	0.12
18	BFMTV_PlaneteShowbiz_2011_10_26_075000	unk_1178	femme	4	8	5	0.62
18	BFMTV_PlaneteShowbiz_2011_10_26_075000	Alexandre_GILLET	homme	1	38	4	0.11
18	BFMTV_PlaneteShowbiz_2011_10_26_075000	Samuel_LABARTHE	homme	1	7	5	0.71
18	BFMTV_PlaneteShowbiz_2011_10_26_075000	unk_1145	femme	1	11	2	0.18
18	BFMTV_PlaneteShowbiz_2011_10_26_075000	unk_1148	homme	1	7	5	0.71
18	BFMTV_PlaneteShowbiz_2011_10_26_075000	unk_1149	homme	1	3	3	1.0
18	BFMTV_PlaneteShowbiz_2011_10_25_065040	Christophe_DELAY	homme	4	40	18	0.45
18	BFMTV_PlaneteShowbiz_2011_10_25_065040	Pascale_DE_LA_TOUR_DU_PIN	femme	4	15	3	0.2
18	BFMTV_PlaneteShowbiz_2011_10_25_065040	Philippe_DUFREIGNE	homme	4	148	40	0.27
18	BFMTV_PlaneteShowbiz_2011_10_25_065040	Tomer_SISLEY	homme	1	15	14	0.93
18	BFMTV_PlaneteShowbiz_2011_10_25_065040	Ramzy_BEDIA	homme	1	15	12	0.8
18	BFMTV_PlaneteShowbiz_2011_10_25_065040	Radu_MIHAILEANU	homme	1	64	9	0.14
18	BFMTV_PlaneteShowbiz_2011_10_25_065040	unk_1180	femme	2	11	8	0.73
18	BFMTV_PlaneteShowbiz_2011_10_25_065040	Marion_COTILLARD	femme	1	43	40	0.93
18	BFMTV_PlaneteShowbiz_2011_10_25_065040	unk_1148	femme	1	15	9	0.6
18	BFMTV_PlaneteShowbiz_2011_10_28_065040	Christophe_DELAY	homme	4	23	17	0.74
18	BFMTV_PlaneteShowbiz_2011_10_28_065040	Pascale_DE_LA_TOUR_DU_PIN	femme	4	11	11	1.0
18	BFMTV_PlaneteShowbiz_2011_10_28_065040	Philippe_DUFREIGNE	homme	4	214	55	0.26
18	BFMTV_PlaneteShowbiz_2011_10_28_065040	unk_1176	homme	4	42	15	0.36
18	BFMTV_PlaneteShowbiz_2011_10_28_065040	unk_1177	femme	4	14	13	0.93
18	BFMTV_PlaneteShowbiz_2011_10_27_065040	Christophe_DELAY	homme	4	28	14	0.5
18	BFMTV_PlaneteShowbiz_2011_10_27_065040	Pascale_DE_LA_TOUR_DU_PIN	femme	4	12	4	0.33
18	BFMTV_PlaneteShowbiz_2011_10_27_065040	Philippe_DUFREIGNE	homme	4	252	91	0.36
18	BFMTV_PlaneteShowbiz_2011_10_27_065040	unk_1171	femme	4	23	20	0.87
18	BFMTV_PlaneteShowbiz_2011_11_02_065040	Fabien_CROMBE	homme	1	30	21	0.7
18	BFMTV_PlaneteShowbiz_2011_11_02_065040	Pascale_DE_LA_TOUR_DU_PIN	femme	4	10	4	0.4
18	BFMTV_PlaneteShowbiz_2011_11_02_065040	Francois_CLUZET	homme	1	47	35	0.74
18	BFMTV_PlaneteShowbiz_2011_11_02_065040	Omar_SY	homme	2	45	19	0.42
18	BFMTV_PlaneteShowbiz_2011_11_02_065040	Philippe_DUFREIGNE	homme	4	127	30	0.24
18	BFMTV_PlaneteShowbiz_2011_11_02_065040	unk_1178	femme	4	7	4	0.57
18	BFMTV_PlaneteShowbiz_2011_11_02_065040	Leila_BEKHTI	femme	1	26	24	0.92
18	BFMTV_PlaneteShowbiz_2011_11_02_065040	unk_1180	femme	2	9	9	1.0
18	BFMTV_PlaneteShowbiz_2011_10_31_065040	Pascale_DE_LA_TOUR_DU_PIN	femme	4	21	18	0.86
18	BFMTV_PlaneteShowbiz_2011_10_31_065040	Fabien_CROMBE	homme	1	19	14	0.74
18	BFMTV_PlaneteShowbiz_2011_10_31_065040	Philippe_DUFREIGNE	homme	4	193	34	0.18
18	BFMTV_PlaneteShowbiz_2011_10_31_065040	Didier_MORVILLE	homme	1	76	61	0.8
18	BFMTV_PlaneteShowbiz_2011_10_31_065040	unk_1176	femme	4	17	9	0.53
18	BFMTV_PlaneteShowbiz_2011_11_01_065040	Pascale_DE_LA_TOUR_DU_PIN	femme	4	19	17	0.89
18	BFMTV_PlaneteShowbiz_2011_11_01_065040	Fabien_CROMBE	homme	1	7	7	1.0
18	BFMTV_PlaneteShowbiz_2011_11_01_065040	Philippe_DUFREIGNE	homme	4	225	67	0.3
18	BFMTV_PlaneteShowbiz_2011_11_01_065040	unk_1171	femme	4	13	5	0.38
18	BFMTV_PlaneteShowbiz_2011_11_01_065040	unk_1177	femme	4	19	3	0.16
18	BFMTV_PlaneteShowbiz_2011_11_04_065040	Christophe_DELAY	homme	4	27	16	0.59
18	BFMTV_PlaneteShowbiz_2011_11_04_065040	Pascale_DE_LA_TOUR_DU_PIN	femme	4	7	6	0.86
18	BFMTV_PlaneteShowbiz_2011_11_04_065040	unk_1176	homme	4	17	0	0.0
18	BFMTV_PlaneteShowbiz_2011_11_04_065040	Philippe_DUFREIGNE	homme	4	173	41	0.24
18	BFMTV_PlaneteShowbiz_2011_11_04_065040	unk_1178	homme	1	24	7	0.29
18	BFMTV_PlaneteShowbiz_2011_11_04_065040	unk_1180	homme	1	18	2	0.11
18	BFMTV_PlaneteShowbiz_2011_11_04_065040	unk_1145	femme	1	11	8	0.73
18	BFMTV_PlaneteShowbiz_2011_11_04_065040	unk_1148	homme	1	10	1	0.1
18	BFMTV_PlaneteShowbiz_2011_11_03_075000	Pascale_DE_LA_TOUR_DU_PIN	femme	4	24	19	0.79
18	BFMTV_PlaneteShowbiz_2011_11_03_075000	Christophe_DELAY	homme	4	12	9	0.75
18	BFMTV_PlaneteShowbiz_2011_11_03_075000	Francois_CLUZET	homme	1	4	4	1.0
18	BFMTV_PlaneteShowbiz_2011_11_03_075000	Philippe_DUFREIGNE	homme	4	229	58	0.25
18	BFMTV_PlaneteShowbiz_2011_11_03_075000	unk_1177	femme	4	16	15	0.94
18	BFMTV_PlaneteShowbiz_2011_11_03_075000	Fanny_ARDANT	femme	1	48	34	0.71
18	BFMTV_PlaneteShowbiz_2011_11_07_065040	Pascale_DE_LA_TOUR_DU_PIN	femme	4	61	44	0.72
18	BFMTV_PlaneteShowbiz_2011_11_07_065040	Christophe_DELAY	homme	4	69	38	0.55
18	BFMTV_PlaneteShowbiz_2011_11_07_065040	Philippe_DUFREIGNE	homme	4	162	26	0.16
18	BFMTV_PlaneteShowbiz_2011_11_07_065040	Julien_CLERC	homme	1	37	20	0.54
18	BFMTV_PlaneteShowbiz_2011_11_07_065040	unk_1178	femme	4	11	11	1.0
18	BFMTV_PlaneteShowbiz_2011_11_07_065040	Cheb_MAMI	homme	1	53	18	0.34
18	BFMTV_PlaneteShowbiz_2011_11_07_065040	Tony_PARKER	homme	1	42	40	0.95
18	BFMTV_PlaneteShowbiz_2011_11_11_065040	Christophe_DELAY	homme	4	32	19	0.59
18	BFMTV_PlaneteShowbiz_2011_11_11_065040	Roselyne_DUBOIS	femme	1	29	20	0.69
18	BFMTV_PlaneteShowbiz_2011_11_11_065040	Francois_CLUZET	homme	1	8	6	0.75
18	BFMTV_PlaneteShowbiz_2011_11_11_065040	Philippe_DUFREIGNE	homme	4	225	38	0.17
18	BFMTV_PlaneteShowbiz_2011_11_11_065040	unk_1171	femme	4	15	13	0.87
18	BFMTV_PlaneteShowbiz_2011_11_11_065040	unk_1179	homme	4	34	3	0.09
18	BFMTV_PlaneteShowbiz_2011_11_08_065040	Christophe_DELAY	homme	4	18	13	0.72
18	BFMTV_PlaneteShowbiz_2011_11_08_065040	Pascale_DE_LA_TOUR_DU_PIN	femme	4	7	2	0.29
18	BFMTV_PlaneteShowbiz_2011_11_08_065040	Omar_SY	homme	2	60	57	0.95
18	BFMTV_PlaneteShowbiz_2011_11_08_065040	Francois_CLUZET	homme	1	19	18	0.95
18	BFMTV_PlaneteShowbiz_2011_11_08_065040	Philippe_DUFREIGNE	homme	4	136	27	0.2
18	BFMTV_PlaneteShowbiz_2011_11_08_065040	unk_1180	femme	2	8	6	0.75
18	BFMTV_PlaneteShowbiz_2011_11_08_065040	Benjamin_REQUET	homme	1	63	16	0.25
18	BFMTV_PlaneteShowbiz_2011_11_08_065040	unk_1179	homme	4	17	9	0.53
18	BFMTV_PlaneteShowbiz_2011_11_10_065040	Christophe_DELAY	homme	4	21	17	0.81
18	BFMTV_PlaneteShowbiz_2011_11_10_065040	Pascale_DE_LA_TOUR_DU_PIN	femme	4	13	13	1.0
18	BFMTV_PlaneteShowbiz_2011_11_10_065040	Philippe_DUFREIGNE	homme	4	212	48	0.23
18	BFMTV_PlaneteShowbiz_2011_11_10_065040	unk_1177	femme	4	16	9	0.56
18	BFMTV_PlaneteShowbiz_2011_11_10_065040	unk_1178	femme	4	52	17	0.33
18	BFMTV_PlaneteShowbiz_2011_11_09_065040	Christophe_DELAY	homme	4	29	12	0.41
18	BFMTV_PlaneteShowbiz_2011_11_09_065040	Pascale_DE_LA_TOUR_DU_PIN	femme	4	6	5	0.83
18	BFMTV_PlaneteShowbiz_2011_11_09_065040	Philippe_DUFREIGNE	homme	4	155	33	0.21
18	BFMTV_PlaneteShowbiz_2011_11_09_065040	unk_1171	femme	4	11	10	0.91
18	BFMTV_PlaneteShowbiz_2011_11_09_065040	unk_1176	femme	4	9	8	0.89
18	BFMTV_PlaneteShowbiz_2011_11_09_065040	unk_1178	homme	1	27	9	0.33
18	BFMTV_PlaneteShowbiz_2011_11_09_065040	Paul_BORNE	homme	1	14	5	0.36
18	BFMTV_PlaneteShowbiz_2011_11_09_065040	Damien_BOISSEAU	homme	1	16	6	0.38
18	BFMTV_PlaneteShowbiz_2011_11_09_065040	unk_1145	homme	1	1	2	2.0
18	BFMTV_PlaneteShowbiz_2011_11_09_065040	unk_1147	homme	1	39	2	0.05
18	BFMTV_PlaneteShowbiz_2011_11_15_065040	Christophe_DELAY	homme	4	34	10	0.29
18	BFMTV_PlaneteShowbiz_2011_11_15_065040	Pascale_DE_LA_TOUR_DU_PIN	femme	4	11	11	1.0
18	BFMTV_PlaneteShowbiz_2011_11_15_065040	Omar_SY	homme	2	10	10	1.0
18	BFMTV_PlaneteShowbiz_2011_11_15_065040	Philippe_DUFREIGNE	homme	4	202	53	0.26
18	BFMTV_PlaneteShowbiz_2011_11_15_065040	Francois_CLUZET	homme	1	5	5	1.0
18	BFMTV_PlaneteShowbiz_2011_11_15_065040	unk_1177	femme	4	17	9	0.53
18	BFMTV_PlaneteShowbiz_2011_11_15_065040	unk_1179	femme	2	28	8	0.29
18	BFMTV_PlaneteShowbiz_2011_11_15_065040	Isabelle_BOULAY	femme	1	11	10	0.91
18	BFMTV_PlaneteShowbiz_2011_11_16_065040	Pascale_DE_LA_TOUR_DU_PIN	femme	4	54	29	0.54
18	BFMTV_PlaneteShowbiz_2011_11_16_065040	Philippe_DUFREIGNE	homme	4	147	30	0.2
18	BFMTV_PlaneteShowbiz_2011_11_16_065040	Brian_HUGHES	homme	1	6	6	1.0
18	BFMTV_PlaneteShowbiz_2011_11_16_065040	Michel_SARDOU	homme	1	57	26	0.46
18	BFMTV_PlaneteShowbiz_2011_11_16_065040	unk_1176	femme	4	15	10	0.67
18	BFMTV_PlaneteShowbiz_2011_11_16_065040	unk_1177	femme	4	13	5	0.38
18	BFMTV_PlaneteShowbiz_2011_11_16_065040	unk_1180	homme	1	23	1	0.04
18	BFMTV_PlaneteShowbiz_2011_11_16_065040	unk_1146	homme	1	24	6	0.25
18	BFMTV_PlaneteShowbiz_2011_11_21_065040	Christophe_DELAY	homme	4	25	14	0.56
18	BFMTV_PlaneteShowbiz_2011_11_21_065040	Pascale_DE_LA_TOUR_DU_PIN	femme	4	21	13	0.62
18	BFMTV_PlaneteShowbiz_2011_11_21_065040	Philippe_DUFREIGNE	homme	4	107	41	0.38
18	BFMTV_PlaneteShowbiz_2011_11_21_065040	Alain_SOUCHON	homme	1	77	49	0.64
18	BFMTV_PlaneteShowbiz_2011_11_21_065040	unk_1176	femme	4	10	6	0.6
18	BFMTV_PlaneteShowbiz_2011_11_21_065040	unk_1178	homme	1	33	26	0.79
18	BFMTV_PlaneteShowbiz_2011_11_22_065040	Christophe_DELAY	homme	4	38	18	0.47
18	BFMTV_PlaneteShowbiz_2011_11_22_065040	Pascale_DE_LA_TOUR_DU_PIN	femme	4	6	6	1.0
18	BFMTV_PlaneteShowbiz_2011_11_22_065040	Philippe_DUFREIGNE	homme	4	175	54	0.31
18	BFMTV_PlaneteShowbiz_2011_11_22_065040	Bruno_SOLO	homme	1	49	36	0.73
18	BFMTV_PlaneteShowbiz_2011_11_22_065040	Claudia_CARDINALE	femme	1	15	8	0.53
18	BFMTV_PlaneteShowbiz_2011_11_22_065040	Nolwenn_LEROY	femme	1	17	12	0.71
18	BFMTV_PlaneteShowbiz_2011_11_22_065040	Amel_BENT	femme	1	32	26	0.81
18	BFMTV_PlaneteShowbiz_2011_11_22_065040	unk_1179	femme	2	8	6	0.75
18	BFMTV_PlaneteShowbiz_2011_11_24_065040	Christophe_DELAY	homme	4	26	12	0.46
18	BFMTV_PlaneteShowbiz_2011_11_24_065040	Pascale_DE_LA_TOUR_DU_PIN	femme	4	16	7	0.44
18	BFMTV_PlaneteShowbiz_2011_11_24_065040	Philippe_DUFREIGNE	homme	4	239	32	0.13
18	BFMTV_PlaneteShowbiz_2011_11_24_065040	unk_1171	femme	4	18	11	0.61
18	BFMTV_PlaneteShowbiz_2011_11_24_065040	Michel_HOUELLEBECQ	homme	1	39	26	0.67
18	BFMTV_PlaneteShowbiz_2011_11_23_075000	Pascale_DE_LA_TOUR_DU_PIN	femme	4	43	22	0.51
18	BFMTV_PlaneteShowbiz_2011_11_23_075000	Philippe_DUFREIGNE	homme	4	146	21	0.14
18	BFMTV_PlaneteShowbiz_2011_11_23_075000	Dany_BOON	homme	1	43	28	0.65
18	BFMTV_PlaneteShowbiz_2011_11_23_075000	unk_1178	femme	4	8	7	0.88
18	BFMTV_PlaneteShowbiz_2011_11_23_075000	unk_1179	homme	4	5	4	0.8
18	BFMTV_PlaneteShowbiz_2011_11_23_075000	Jean-Jacques_ANNAUD	homme	1	62	14	0.23
18	BFMTV_PlaneteShowbiz_2011_11_23_075000	Francois-Xavier_DEMAISON	homme	1	29	24	0.83
18	BFMTV_PlaneteShowbiz_2011_11_28_065040	Christophe_DELAY	homme	4	22	13	0.59
18	BFMTV_PlaneteShowbiz_2011_11_28_065040	Pascale_DE_LA_TOUR_DU_PIN	femme	4	15	14	0.93
18	BFMTV_PlaneteShowbiz_2011_11_28_065040	Philippe_DUFREIGNE	homme	4	165	43	0.26
18	BFMTV_PlaneteShowbiz_2011_11_28_065040	Laurent_VOULZY	homme	1	52	29	0.56
18	BFMTV_PlaneteShowbiz_2011_11_28_065040	Alain_SOUCHON	homme	1	6	6	1.0
18	BFMTV_PlaneteShowbiz_2011_11_28_065040	unk_1177	femme	4	9	9	1.0
18	BFMTV_PlaneteShowbiz_2011_11_28_065040	Amel_BENT	femme	1	68	59	0.87
18	BFMTV_PlaneteShowbiz_2011_11_30_075000	Pascale_DE_LA_TOUR_DU_PIN	femme	4	66	38	0.58
18	BFMTV_PlaneteShowbiz_2011_11_30_075000	Philippe_POZZO_DI_BORGO	homme	2	145	63	0.43
18	BFMTV_PlaneteShowbiz_2011_11_30_075000	unk_1166	femme	1	103	15	0.15
18	BFMTV_PlaneteShowbiz_2011_11_30_075000	Francois_CLUZET	homme	1	4	0	0.0
18	BFMTV_PlaneteShowbiz_2011_11_29_065040	Christophe_DELAY	homme	4	44	24	0.55
18	BFMTV_PlaneteShowbiz_2011_11_29_065040	Pascale_DE_LA_TOUR_DU_PIN	femme	4	11	10	0.91
18	BFMTV_PlaneteShowbiz_2011_11_29_065040	unk_1166	homme	1	8	4	0.5
18	BFMTV_PlaneteShowbiz_2011_11_29_065040	Philippe_DUFREIGNE	homme	4	190	48	0.25
18	BFMTV_PlaneteShowbiz_2011_11_29_065040	Luc_BESSON	homme	1	35	14	0.4
18	BFMTV_PlaneteShowbiz_2011_11_29_065040	unk_1178	femme	4	14	11	0.79
18	BFMTV_PlaneteShowbiz_2011_11_29_065040	Mitchell_WINEHOUSE	homme	1	13	4	0.31
18	BFMTV_PlaneteShowbiz_2011_11_29_065040	unk_1147	femme	2	35	3	0.09
11	TV8_LaPlaceDuVillage_2011_03_14_172834	Philippe_DEPARIS	homme	4	1639	589	0.36
11	TV8_LaPlaceDuVillage_2011_03_14_172834	Michel_THABUIS	homme	4	850	135	0.16
11	TV8_LaPlaceDuVillage_2011_03_14_172834	Guillaume_YOUT	homme	4	503	87	0.17
11	TV8_LaPlaceDuVillage_2011_03_14_172834	unk_1144	homme	4	474	134	0.28
11	TV8_LaPlaceDuVillage_2011_03_14_172834	unk_1155	femme	1	128	42	0.33
11	TV8_LaPlaceDuVillage_2011_03_14_172834	Michel_MATHIEU	homme	1	78	34	0.44
11	TV8_LaPlaceDuVillage_2011_03_14_172834	Emile_THABUIS	homme	4	379	145	0.38
11	TV8_LaPlaceDuVillage_2011_03_14_172834	Paul_THABUIS	homme	4	250	109	0.44
11	TV8_LaPlaceDuVillage_2011_03_14_172834	Gilbert_GRANELO	homme	3	195	79	0.41
11	TV8_LaPlaceDuVillage_2011_03_21_201334	Jean-Noel_DEPARIS	homme	4	2974	1437	0.48
11	TV8_LaPlaceDuVillage_2011_03_21_201334	unk_1144	homme	4	1250	942	0.75
11	TV8_LaPlaceDuVillage_2011_03_21_201334	Martine_AROIX_BUET	femme	4	1214	312	0.26
11	TV8_LaPlaceDuVillage_2011_03_21_201334	Martine_AROIX_BUET	homme	1	25	7	0.28
11	TV8_LaPlaceDuVillage_2011_03_21_201334	Jean-Noel_DEPARIS	femme	1	23	8	0.35
11	TV8_LaPlaceDuVillage_2011_05_03_201300	Philippe_DEPARIS	homme	4	2737	1264	0.46
11	TV8_LaPlaceDuVillage_2011_05_03_201300	unk_1144	homme	4	777	469	0.6
11	TV8_LaPlaceDuVillage_2011_05_03_201300	unk_1155	homme	4	382	164	0.43
11	TV8_LaPlaceDuVillage_2011_05_03_201300	unk_1166	homme	4	1353	774	0.57
11	TV8_LaPlaceDuVillage_2011_05_03_201300	unk_1166	femme	1	20	4	0.2
11	TV8_LaPlaceDuVillage_2011_05_03_201300	unk_1176	homme	1	34	21	0.62
11	TV8_LaPlaceDuVillage_2011_05_03_201300	unk_1177	homme	1	12	8	0.67
11	TV8_LaPlaceDuVillage_2011_05_03_201300	unk_1177	femme	1	19	12	0.63
11	TV8_LaPlaceDuVillage_2011_05_12_172800	Jean-Noel_DEPARIS	homme	4	2946	1316	0.45
11	TV8_LaPlaceDuVillage_2011_05_12_172800	Rene_CHAPPAZ	homme	4	708	403	0.57
11	TV8_LaPlaceDuVillage_2011_05_12_172800	Pierre_BOCHATON	homme	4	627	230	0.37
11	TV8_LaPlaceDuVillage_2011_05_12_172800	unk_401	femme	1	7	3	0.43
11	TV8_LaPlaceDuVillage_2011_05_12_172800	Mohamed_BELDGOUHER	homme	4	273	185	0.68
11	TV8_LaPlaceDuVillage_2011_05_12_172800	Didier_MAHIEU	homme	4	281	163	0.58
11	TV8_LaPlaceDuVillage_2011_05_12_172800	unk_1144	homme	4	155	96	0.62
11	TV8_LaPlaceDuVillage_2011_05_12_172800	unk_1155	homme	4	32	20	0.62
11	TV8_LaPlaceDuVillage_2011_05_12_172800	unk_1166	homme	4	52	18	0.35
19	20000410_0930_1030_rfi_fm_dga	unk_627	homme	1	29	4	0.14
19	20000410_0930_1030_rfi_fm_dga	Vincent_ROUX	homme	4	1248	160	0.13
19	20000410_0930_1030_rfi_fm_dga	Eric_SAMSON	homme	1	189	24	0.13
19	20000410_0930_1030_rfi_fm_dga	Jerome_BASTION	homme	1	192	24	0.12
19	20000410_0930_1030_rfi_fm_dga	Fabrice_LECLERC	homme	1	296	32	0.11
19	20000410_0930_1030_rfi_fm_dga	Elisabeth_BOUBON	femme	1	809	155	0.19
19	20000410_0930_1030_rfi_fm_dga	Francois-Xavier_FRELAND	homme	1	303	60	0.2
19	20000410_0930_1030_rfi_fm_dga	Alice_DE_BELMONT	femme	1	388	61	0.16
19	20000410_0930_1030_rfi_fm_dga	Ivoir_SENISEVITCH	homme	1	391	51	0.13
19	20000410_0930_1030_rfi_fm_dga	unk_844	femme	1	219	55	0.25
19	20000410_0930_1030_rfi_fm_dga	Marilyn_DARCY	femme	1	404	63	0.16
19	20000410_0930_1030_rfi_fm_dga	Jean-Paul_PHILIPPON	homme	1	305	67	0.22
19	20000410_0930_1030_rfi_fm_dga	Bruno_GAUDICHON	homme	1	265	75	0.28
19	20000410_0930_1030_rfi_fm_dga	unk_877	homme	1	4	4	1.0
19	20000410_0930_1030_rfi_fm_dga	Martine_MONTENDON	femme	1	348	73	0.21
19	20000410_0930_1030_rfi_fm_dga	unk_919	homme	1	22	6	0.27
19	20000410_0930_1030_rfi_fm_dga	unk_971	femme	1	2	2	1.0
19	20000410_0930_1030_rfi_fm_dga	Raphael_REYNES	homme	4	1204	110	0.09
19	20000410_0930_1030_rfi_fm_dga	Pierre_CAYROL	homme	1	227	27	0.12
19	20000410_0930_1030_rfi_fm_dga	Karen_DONADEL	femme	1	174	18	0.1
19	20000410_0930_1030_rfi_fm_dga	unk_534	homme	1	43	6	0.14
19	20000410_0930_1030_rfi_fm_dga	Marie-France_CHATIN-LAROCHE	femme	1	52	12	0.23
19	20000410_0930_1030_rfi_fm_dga	Anne_MEJLAS_DE_HARO	femme	1	214	17	0.08
19	20000410_0930_1030_rfi_fm_dga	unk_1006	femme	1	25	11	0.44
19	20000410_0930_1030_rfi_fm_dga	Juan_GOMEZ	homme	4	1150	239	0.21
19	20000410_0930_1030_rfi_fm_dga	unk_1032	homme	1	980	478	0.49
19	20000410_0930_1030_rfi_fm_dga	unk_1060	homme	1	390	158	0.41
19	20000410_0930_1030_rfi_fm_dga	unk_456	homme	1	582	234	0.4
19	20000410_0930_1030_rfi_fm_dga	unk_481	homme	1	630	349	0.55
19	20000410_0930_1030_rfi_fm_dga	unk_506	homme	1	408	203	0.5
19	20000410_1130_1230_rfi_fm_dga	unk_1014	homme	1	18	5	0.28
19	20000410_1130_1230_rfi_fm_dga	unk_1013	femme	1	4	4	1.0
19	20000410_1130_1230_rfi_fm_dga	Nicolas_FALAISE	homme	1	1146	112	0.1
19	20000410_1130_1230_rfi_fm_dga	Eric_SAMSON	homme	1	188	22	0.12
19	20000410_1130_1230_rfi_fm_dga	Pierre_CAYROL	homme	1	227	25	0.11
19	20000410_1130_1230_rfi_fm_dga	Fabrice_LECLERC	homme	1	240	17	0.07
19	20000410_1130_1230_rfi_fm_dga	unk_653	femme	1	79	20	0.25
19	20000410_1130_1230_rfi_fm_dga	unk_595	femme	1	5	4	0.8
19	20000410_1130_1230_rfi_fm_dga	unk_535	homme	1	9	4	0.44
19	20000410_1130_1230_rfi_fm_dga	Josephe_LICAISE	femme	1	41	27	0.66
19	20000410_1130_1230_rfi_fm_dga	Jean_MATERNEDI	homme	1	570	241	0.42
19	20000410_1130_1230_rfi_fm_dga	unk_878	homme	1	28	17	0.61
19	20000410_1130_1230_rfi_fm_dga	Alain_FOKA	homme	4	1077	152	0.14
19	20000410_1130_1230_rfi_fm_dga	Germain_MENDOZE	homme	1	210	98	0.47
19	20000410_1130_1230_rfi_fm_dga	unk_967	homme	1	24	16	0.67
19	20000410_1130_1230_rfi_fm_dga	unk_1041	homme	1	24	16	0.67
19	20000410_1130_1230_rfi_fm_dga	unk_1078	femme	1	53	37	0.7
19	20000410_1130_1230_rfi_fm_dga	unk_463	homme	1	62	48	0.77
19	20000410_1130_1230_rfi_fm_dga	unk_491	homme	1	24	24	1.0
19	20000410_1130_1230_rfi_fm_dga	unk_513	homme	1	702	373	0.53
19	20000410_1130_1230_rfi_fm_dga	unk_599	homme	1	4	4	1.0
19	20000410_1130_1230_rfi_fm_dga	unk_613	femme	1	5	5	1.0
19	20000410_1130_1230_rfi_fm_dga	unk_763	homme	1	12	1	0.08
19	20000410_1130_1230_rfi_fm_dga	Laurent_SADOUX	homme	4	1244	103	0.08
19	20000410_1130_1230_rfi_fm_dga	Evangelos_VENIZELOS	homme	1	73	41	0.56
19	20000410_1130_1230_rfi_fm_dga	Dominique_DE_COURCELLES	femme	1	11	9	0.82
19	20000410_1130_1230_rfi_fm_dga	Jacques_TISIOUX	homme	1	219	52	0.24
19	20000410_1130_1230_rfi_fm_dga	Marc_LEROY_BEAULIEU	homme	1	207	50	0.24
19	20000410_1130_1230_rfi_fm_dga	unk_553	homme	1	56	10	0.18
19	20000410_1130_1230_rfi_fm_dga	Valerie_LAINE	femme	1	47	4	0.09
19	20000410_1130_1230_rfi_fm_dga	Sophie_EKOUE	femme	4	561	189	0.34
19	20000410_1130_1230_rfi_fm_dga	Mimi_BARTHELEMY	femme	1	1427	602	0.42
19	20000410_1130_1230_rfi_fm_dga	Gerard_BARTHELEMY	homme	1	655	185	0.28
19	20000410_1130_1230_rfi_fm_dga	unk_827	femme	1	6	9	1.5
